1.006345100000000059e+01 3.318445000000000000e+06
1.000607499999999916e+01 3.318986000000000000e+06
9.948698999999999515e+00 3.316383000000000000e+06
9.891322999999999865e+00 3.317441000000000000e+06
9.833947000000000216e+00 3.316169000000000000e+06
9.776571000000000566e+00 3.315512000000000000e+06
9.719194999999999141e+00 3.311164000000000000e+06
9.661818999999999491e+00 3.313142000000000000e+06
9.604442999999999842e+00 3.311558000000000000e+06
9.547067000000000192e+00 3.306644000000000000e+06
9.489691000000000543e+00 3.308679000000000000e+06
9.432314999999999117e+00 3.302808000000000000e+06
9.374938999999999467e+00 3.299330000000000000e+06
9.317562000000000566e+00 3.300937000000000000e+06
9.260185999999999140e+00 3.294571000000000000e+06
9.202809999999999491e+00 3.289856000000000000e+06
9.145433999999999841e+00 3.284392000000000000e+06
9.088058000000000192e+00 3.271855000000000000e+06
9.030682000000000542e+00 3.263096000000000000e+06
8.973305999999999116e+00 3.242483000000000000e+06
8.915929999999999467e+00 3.220845000000000000e+06
8.858553999999999817e+00 3.180727000000000000e+06
8.801178000000000168e+00 3.126809000000000000e+06
8.743802000000000518e+00 3.039952000000000000e+06
8.686426000000000869e+00 2.904943000000000000e+06
8.629049999999999443e+00 2.724925000000000000e+06
8.571673999999999793e+00 2.594957000000000000e+06
8.514298000000000144e+00 2.594815000000000000e+06
8.456922000000000494e+00 2.701114000000000000e+06
8.399546000000000845e+00 2.833924000000000000e+06
8.342169999999999419e+00 2.945723000000000000e+06
8.284793999999999770e+00 3.023654000000000000e+06
8.227418000000000120e+00 3.080048000000000000e+06
8.170042000000000471e+00 3.121389000000000000e+06
8.112666000000000821e+00 3.151995000000000000e+06
8.055289000000000144e+00 3.182908000000000000e+06
7.997912999999999606e+00 3.202452000000000000e+06
7.940536999999999956e+00 3.224488000000000000e+06
7.883161000000000307e+00 3.241391000000000000e+06
7.825784999999999769e+00 3.254576000000000000e+06
7.768409000000000120e+00 3.265110000000000000e+06
7.711032999999999582e+00 3.273487000000000000e+06
7.653656999999999933e+00 3.279678000000000000e+06
7.596281000000000283e+00 3.287237000000000000e+06
7.538904999999999745e+00 3.289196000000000000e+06
7.481529000000000096e+00 3.293591000000000000e+06
7.424152999999999558e+00 3.301613000000000000e+06
7.366776999999999909e+00 3.300765000000000000e+06
7.309401000000000259e+00 3.304684000000000000e+06
7.252024999999999721e+00 3.305607000000000000e+06
7.194649000000000072e+00 3.307503000000000000e+06
7.137273000000000422e+00 3.309025000000000000e+06
7.079896999999999885e+00 3.307772000000000000e+06
7.022521000000000235e+00 3.312335000000000000e+06
6.965144999999999698e+00 3.306147000000000000e+06
6.907769000000000048e+00 3.310777000000000000e+06
6.850393000000000399e+00 3.310622000000000000e+06
6.793015999999999721e+00 3.310826000000000000e+06
6.735640000000000072e+00 3.311281000000000000e+06
6.678264000000000422e+00 3.309604000000000000e+06
6.620887999999999884e+00 3.309724000000000000e+06
6.563512000000000235e+00 3.306410000000000000e+06
6.506135999999999697e+00 3.305135000000000000e+06
6.448760000000000048e+00 3.302401000000000000e+06
6.391384000000000398e+00 3.299909000000000000e+06
6.334007999999999861e+00 3.300127000000000000e+06
6.276632000000000211e+00 3.294673000000000000e+06
6.219255999999999673e+00 3.298085000000000000e+06
6.161880000000000024e+00 3.297444000000000000e+06
6.104504000000000374e+00 3.295570000000000000e+06
6.047127999999999837e+00 3.295404000000000000e+06
5.989752000000000187e+00 3.293585000000000000e+06
5.932375999999999650e+00 3.291323000000000000e+06
5.875000000000000000e+00 3.284904000000000000e+06
5.817624000000000350e+00 3.283956000000000000e+06
5.760247999999999813e+00 3.275650000000000000e+06
5.702872000000000163e+00 3.260776000000000000e+06
5.645495999999999626e+00 3.247779000000000000e+06
5.588119999999999976e+00 3.224165000000000000e+06
5.530743000000000187e+00 3.187746000000000000e+06
5.473366999999999649e+00 3.120135000000000000e+06
5.415991000000000000e+00 3.017071000000000000e+06
5.358615000000000350e+00 2.869873000000000000e+06
5.301238999999999812e+00 2.740036000000000000e+06
5.243863000000000163e+00 2.733432000000000000e+06
5.186486999999999625e+00 2.843363000000000000e+06
5.129110999999999976e+00 2.963567000000000000e+06
5.071735000000000326e+00 3.051515000000000000e+06
5.014358999999999789e+00 3.114330000000000000e+06
4.956983000000000139e+00 3.158227000000000000e+06
4.899606999999999601e+00 3.186463000000000000e+06
4.842230999999999952e+00 3.212605000000000000e+06
4.784855000000000302e+00 3.231615000000000000e+06
4.727478999999999765e+00 3.249841000000000000e+06
4.670103000000000115e+00 3.262171000000000000e+06
4.612726999999999578e+00 3.273641000000000000e+06
4.555350999999999928e+00 3.281391000000000000e+06
4.497975000000000279e+00 3.286949000000000000e+06
4.440598999999999741e+00 3.293219000000000000e+06
4.383223000000000091e+00 3.297536000000000000e+06
4.325847000000000442e+00 3.302198000000000000e+06
4.268470999999999904e+00 3.301698000000000000e+06
4.211094000000000115e+00 3.301312000000000000e+06
4.153717999999999577e+00 3.303657000000000000e+06
4.096341999999999928e+00 3.301190000000000000e+06
4.038966000000000278e+00 3.299188000000000000e+06
3.981590000000000185e+00 3.300287000000000000e+06
3.924214000000000091e+00 3.303538000000000000e+06
3.866837999999999997e+00 3.302685000000000000e+06
3.809461999999999904e+00 3.307903000000000000e+06
3.752085999999999810e+00 3.305315000000000000e+06
3.694710000000000161e+00 3.310379000000000000e+06
3.637334000000000067e+00 3.307637000000000000e+06
3.579957999999999974e+00 3.310664000000000000e+06
3.522581999999999880e+00 3.311503000000000000e+06
3.465205999999999786e+00 3.312092000000000000e+06
3.407830000000000137e+00 3.314499000000000000e+06
3.350454000000000043e+00 3.310794000000000000e+06
3.293077999999999950e+00 3.314827000000000000e+06
3.235701999999999856e+00 3.313386000000000000e+06
3.178326000000000207e+00 3.310888000000000000e+06
3.120950000000000113e+00 3.314593000000000000e+06
3.063574000000000019e+00 3.314300000000000000e+06
3.006197999999999926e+00 3.310910000000000000e+06
2.948821000000000137e+00 3.313923000000000000e+06
2.891445000000000043e+00 3.313268000000000000e+06
2.834068999999999949e+00 3.311573000000000000e+06
2.776692999999999856e+00 3.310809000000000000e+06
2.719317000000000206e+00 3.314020000000000000e+06
2.661941000000000113e+00 3.310210000000000000e+06
2.604565000000000019e+00 3.307069000000000000e+06
2.547188999999999925e+00 3.307256000000000000e+06
2.489812999999999832e+00 3.309350000000000000e+06
2.432437000000000182e+00 3.304320000000000000e+06
2.375061000000000089e+00 3.301361000000000000e+06
2.317684999999999995e+00 3.297690000000000000e+06
2.260308999999999902e+00 3.296111000000000000e+06
2.202932999999999808e+00 3.283288000000000000e+06
2.145557000000000158e+00 3.272975000000000000e+06
2.088181000000000065e+00 3.257005000000000000e+06
2.030804999999999971e+00 3.234658000000000000e+06
1.973429000000000100e+00 3.193911000000000000e+06
1.916053000000000006e+00 3.126187000000000000e+06
1.858676999999999913e+00 3.029897000000000000e+06
1.801301000000000041e+00 2.944552000000000000e+06
1.743924999999999947e+00 2.952791000000000000e+06
1.686547999999999936e+00 3.044036000000000000e+06
1.629172000000000065e+00 3.128615000000000000e+06
1.571795999999999971e+00 3.185532000000000000e+06
1.514420000000000099e+00 3.222692000000000000e+06
1.457044000000000006e+00 3.243961000000000000e+06
1.399667999999999912e+00 3.261785000000000000e+06
1.342292000000000041e+00 3.276219000000000000e+06
1.284915999999999947e+00 3.281741000000000000e+06
1.227540000000000076e+00 3.287062000000000000e+06
1.170163999999999982e+00 3.298244000000000000e+06
1.112788000000000110e+00 3.302295000000000000e+06
1.055412000000000017e+00 3.306058000000000000e+06
9.980360000000000342e-01 3.304603000000000000e+06
9.406600000000000517e-01 3.307550000000000000e+06
8.832839999999999581e-01 3.310930000000000000e+06
8.259079999999999755e-01 3.309744000000000000e+06
7.685319999999999929e-01 3.314523000000000000e+06
7.111560000000000104e-01 3.313469000000000000e+06
6.537800000000000278e-01 3.312728000000000000e+06
5.964040000000000452e-01 3.311423000000000000e+06
5.390279999999999516e-01 3.312597000000000000e+06
4.816520000000000246e-01 3.314037000000000000e+06
4.242750000000000132e-01 3.314494000000000000e+06
3.668989999999999752e-01 3.313044000000000000e+06
3.095229999999999926e-01 3.311063000000000000e+06
2.521470000000000100e-01 3.312832000000000000e+06
1.947709999999999997e-01 3.310905000000000000e+06
1.373949999999999894e-01 3.313553000000000000e+06
8.001900000000000679e-02 3.307220000000000000e+06
2.264299999999999993e-02 3.306787000000000000e+06
-3.473299999999999998e-02 3.306182000000000000e+06
-9.210899999999999643e-02 3.302493000000000000e+06
-1.494850000000000068e-01 3.299733000000000000e+06
-2.068609999999999893e-01 3.296814000000000000e+06
-2.642369999999999997e-01 3.292252000000000000e+06
-3.216129999999999822e-01 3.286055000000000000e+06
-3.789890000000000203e-01 3.279322000000000000e+06
-4.363650000000000029e-01 3.264536000000000000e+06
-4.937409999999999854e-01 3.247604000000000000e+06
-5.511169999999999680e-01 3.227914000000000000e+06
-6.084929999999999506e-01 3.195115000000000000e+06
-6.658690000000000442e-01 3.137132000000000000e+06
-7.232450000000000268e-01 3.052512000000000000e+06
-7.806210000000000093e-01 2.960696000000000000e+06
-8.379969999999999919e-01 2.940528000000000000e+06
-8.953740000000000032e-01 3.020324000000000000e+06
-9.527499999999999858e-01 3.119462000000000000e+06
-1.010126000000000079e+00 3.186970000000000000e+06
-1.067501999999999951e+00 3.229001000000000000e+06
-1.124878000000000045e+00 3.257296000000000000e+06
-1.182253999999999916e+00 3.273996000000000000e+06
-1.239630000000000010e+00 3.287929000000000000e+06
-1.297006000000000103e+00 3.288472000000000000e+06
-1.354381999999999975e+00 3.297031000000000000e+06
-1.411758000000000068e+00 3.301812000000000000e+06
-1.469133999999999940e+00 3.306026000000000000e+06
-1.526510000000000034e+00 3.309168000000000000e+06
-1.583885999999999905e+00 3.308604000000000000e+06
-1.641261999999999999e+00 3.308618000000000000e+06
-1.698638000000000092e+00 3.311136000000000000e+06
-1.756013999999999964e+00 3.310901000000000000e+06
-1.813390000000000057e+00 3.313243000000000000e+06
-1.870765999999999929e+00 3.314594000000000000e+06
-1.928142000000000023e+00 3.309886000000000000e+06
-1.985517999999999894e+00 3.312749000000000000e+06
-2.042893999999999988e+00 3.310498000000000000e+06
-2.100270000000000081e+00 3.310853000000000000e+06
-2.157646999999999871e+00 3.312267000000000000e+06
-2.215022999999999964e+00 3.310030000000000000e+06
-2.272399000000000058e+00 3.314787000000000000e+06
-2.329775000000000151e+00 3.311573000000000000e+06
-2.387150999999999801e+00 3.313532000000000000e+06
-2.444526999999999894e+00 3.311819000000000000e+06
-2.501902999999999988e+00 3.312170000000000000e+06
-2.559279000000000082e+00 3.313635000000000000e+06
-2.616655000000000175e+00 3.309196000000000000e+06
-2.674030999999999825e+00 3.309833000000000000e+06
-2.731406999999999918e+00 3.304370000000000000e+06
-2.788783000000000012e+00 3.310358000000000000e+06
-2.846159000000000106e+00 3.307439000000000000e+06
-2.903535000000000199e+00 3.304438000000000000e+06
-2.960910999999999849e+00 3.305252000000000000e+06
-3.018286999999999942e+00 3.303929000000000000e+06
-3.075663000000000036e+00 3.300884000000000000e+06
-3.133039000000000129e+00 3.301879000000000000e+06
-3.190414999999999779e+00 3.301279000000000000e+06
-3.247790999999999872e+00 3.301776000000000000e+06
-3.305166999999999966e+00 3.303986000000000000e+06
-3.362543000000000060e+00 3.299615000000000000e+06
-3.419919999999999849e+00 3.299580000000000000e+06
-3.477295999999999943e+00 3.293899000000000000e+06
-3.534672000000000036e+00 3.287707000000000000e+06
-3.592048000000000130e+00 3.284049000000000000e+06
-3.649423999999999779e+00 3.278870000000000000e+06
-3.706799999999999873e+00 3.267052000000000000e+06
-3.764175999999999966e+00 3.257882000000000000e+06
-3.821552000000000060e+00 3.250756000000000000e+06
-3.878928000000000154e+00 3.228581000000000000e+06
-3.936303999999999803e+00 3.208673000000000000e+06
-3.993679999999999897e+00 3.173617000000000000e+06
-4.051055999999999990e+00 3.126749000000000000e+06
-4.108431999999999640e+00 3.062526000000000000e+06
-4.165808000000000177e+00 2.972277000000000000e+06
-4.223183999999999827e+00 2.851521000000000000e+06
-4.280560000000000365e+00 2.741578000000000000e+06
-4.337936000000000014e+00 2.728177000000000000e+06
-4.395311999999999664e+00 2.845454000000000000e+06
-4.452688000000000201e+00 2.995860000000000000e+06
-4.510063999999999851e+00 3.103755000000000000e+06
-4.567440000000000389e+00 3.169105000000000000e+06
-4.624816000000000038e+00 3.213454000000000000e+06
-4.682192999999999827e+00 3.242305000000000000e+06
-4.739569000000000365e+00 3.262773000000000000e+06
-4.796945000000000014e+00 3.271201000000000000e+06
-4.854320999999999664e+00 3.282227000000000000e+06
-4.911697000000000202e+00 3.289585000000000000e+06
-4.969072999999999851e+00 3.293398000000000000e+06
-5.026449000000000389e+00 3.296593000000000000e+06
-5.083825000000000038e+00 3.301386000000000000e+06
-5.141200999999999688e+00 3.302370000000000000e+06
-5.198577000000000226e+00 3.301456000000000000e+06
-5.255952999999999875e+00 3.303923000000000000e+06
-5.313329000000000413e+00 3.306550000000000000e+06
-5.370705000000000062e+00 3.307584000000000000e+06
-5.428080999999999712e+00 3.304759000000000000e+06
-5.485457000000000249e+00 3.304427000000000000e+06
-5.542832999999999899e+00 3.305589000000000000e+06
-5.600209000000000437e+00 3.306322000000000000e+06
-5.657585000000000086e+00 3.307970000000000000e+06
-5.714960999999999736e+00 3.302957000000000000e+06
-5.772337000000000273e+00 3.303932000000000000e+06
-5.829712999999999923e+00 3.301315000000000000e+06
-5.887088999999999572e+00 3.304580000000000000e+06
-5.944465000000000110e+00 3.304132000000000000e+06
-6.001841999999999899e+00 3.305742000000000000e+06
-6.059218000000000437e+00 3.308260000000000000e+06
-6.116594000000000086e+00 3.311501000000000000e+06
-6.173969999999999736e+00 3.312015000000000000e+06
-6.231346000000000274e+00 3.310351000000000000e+06
-6.288721999999999923e+00 3.312824000000000000e+06
-6.346097999999999573e+00 3.310997000000000000e+06
-6.403474000000000110e+00 3.308133000000000000e+06
-6.460849999999999760e+00 3.310845000000000000e+06
-6.518226000000000298e+00 3.306466000000000000e+06
-6.575601999999999947e+00 3.303871000000000000e+06
-6.632977999999999597e+00 3.300472000000000000e+06
-6.690354000000000134e+00 3.300515000000000000e+06
-6.747729999999999784e+00 3.299384000000000000e+06
-6.805106000000000321e+00 3.299011000000000000e+06
-6.862481999999999971e+00 3.297090000000000000e+06
-6.919857999999999620e+00 3.293751000000000000e+06
-6.977234000000000158e+00 3.293569000000000000e+06
-7.034609999999999808e+00 3.288417000000000000e+06
-7.091986000000000345e+00 3.282026000000000000e+06
-7.149361999999999995e+00 3.277083000000000000e+06
-7.206737999999999644e+00 3.274178000000000000e+06
-7.264115000000000322e+00 3.266909000000000000e+06
-7.321490999999999971e+00 3.253086000000000000e+06
-7.378866999999999621e+00 3.242254000000000000e+06
-7.436243000000000158e+00 3.222027000000000000e+06
-7.493618999999999808e+00 3.204181000000000000e+06
-7.550995000000000346e+00 3.176640000000000000e+06
-7.608370999999999995e+00 3.144059000000000000e+06
-7.665746999999999645e+00 3.108149000000000000e+06
-7.723123000000000182e+00 3.064470000000000000e+06
-7.780498999999999832e+00 2.997600000000000000e+06
-7.837875000000000369e+00 2.907499000000000000e+06
-7.895251000000000019e+00 2.783941000000000000e+06
-7.952626999999999668e+00 2.655444000000000000e+06
-8.010002999999999318e+00 2.581004000000000000e+06
-8.067379000000000744e+00 2.641278000000000000e+06
-8.124755000000000393e+00 2.813151000000000000e+06
-8.182131000000000043e+00 2.979816000000000000e+06
-8.239506999999999692e+00 3.089854000000000000e+06
-8.296882999999999342e+00 3.164299000000000000e+06
-8.354259000000000768e+00 3.205060000000000000e+06
-8.411635000000000417e+00 3.237202000000000000e+06
-8.469011000000000067e+00 3.254116000000000000e+06
-8.526388000000000744e+00 3.270069000000000000e+06
-8.583764000000000394e+00 3.280261000000000000e+06
-8.641140000000000043e+00 3.289363000000000000e+06
-8.698515999999999693e+00 3.292421000000000000e+06
-8.755891999999999342e+00 3.297977000000000000e+06
-8.813268000000000768e+00 3.297859000000000000e+06
-8.870644000000000418e+00 3.306698000000000000e+06
-8.928020000000000067e+00 3.307617000000000000e+06
-8.985395999999999717e+00 3.310947000000000000e+06
-9.042771999999999366e+00 3.312503000000000000e+06
-9.100148000000000792e+00 3.312096000000000000e+06
-9.157524000000000441e+00 3.313196000000000000e+06
-9.214900000000000091e+00 3.315088000000000000e+06
-9.272275999999999740e+00 3.319363000000000000e+06
-9.329651999999999390e+00 3.316198000000000000e+06
-9.387028000000000816e+00 3.319011000000000000e+06
-9.444404000000000465e+00 3.317018000000000000e+06
-9.501780000000000115e+00 3.319137000000000000e+06
-9.559155999999999764e+00 3.323415000000000000e+06
-9.616531999999999414e+00 3.321902000000000000e+06
-9.673908000000000840e+00 3.318611000000000000e+06
-9.731284000000000489e+00 3.320414000000000000e+06
-9.788660999999999390e+00 3.321825000000000000e+06
-9.846037000000000816e+00 3.321791000000000000e+06
-9.903413000000000466e+00 3.323593000000000000e+06
-9.960789000000000115e+00 3.320160000000000000e+06
-1.001816499999999976e+01 3.326171000000000000e+06
-1.007554099999999941e+01 3.322493000000000000e+06
-1.013291700000000084e+01 3.326883000000000000e+06
-1.019029300000000049e+01 3.323239000000000000e+06
-1.024766900000000014e+01 3.320637000000000000e+06
-1.030504499999999979e+01 3.322788000000000000e+06
-1.036242099999999944e+01 3.325341000000000000e+06
-1.041979700000000086e+01 3.325358000000000000e+06
-1.047717300000000051e+01 3.327353000000000000e+06
-1.053454900000000016e+01 3.322745000000000000e+06
-1.059192499999999981e+01 3.326670000000000000e+06
-1.064930099999999946e+01 3.327852000000000000e+06
-1.070667700000000089e+01 3.326511000000000000e+06
-1.076405300000000054e+01 3.325923000000000000e+06
-1.082142900000000019e+01 3.323666000000000000e+06
-1.087880499999999984e+01 3.319977000000000000e+06
-1.093618099999999949e+01 3.326400000000000000e+06
-1.099355699999999914e+01 3.322604000000000000e+06
-1.105093399999999981e+01 3.322279000000000000e+06
-1.110830999999999946e+01 3.327341000000000000e+06
-1.116568600000000089e+01 3.328161000000000000e+06
-1.122306200000000054e+01 3.325309000000000000e+06
-1.128043800000000019e+01 3.321619000000000000e+06
-1.133781399999999984e+01 3.328400000000000000e+06
-1.139518999999999949e+01 3.326744000000000000e+06
-1.145256599999999914e+01 3.324300000000000000e+06
-1.150994200000000056e+01 3.326027000000000000e+06
-1.156731800000000021e+01 3.325885000000000000e+06
-1.162469399999999986e+01 3.327266000000000000e+06
-1.168206999999999951e+01 3.325481000000000000e+06
-1.173944599999999916e+01 3.325344000000000000e+06
-1.179682200000000059e+01 3.324995000000000000e+06
-1.185419800000000023e+01 3.326348000000000000e+06
-1.191157399999999988e+01 3.329692000000000000e+06
-1.196894999999999953e+01 3.324608000000000000e+06
-1.202632599999999918e+01 3.326343000000000000e+06
-1.208370200000000061e+01 3.330720000000000000e+06
-1.214107800000000026e+01 3.325926000000000000e+06
-1.219845399999999991e+01 3.326590000000000000e+06
-1.225582999999999956e+01 3.329542000000000000e+06
-1.231320599999999921e+01 3.324161000000000000e+06
-1.237058299999999988e+01 3.328954000000000000e+06
-1.242795899999999953e+01 3.328875000000000000e+06
-1.248533499999999918e+01 3.324592000000000000e+06
-1.254271100000000061e+01 3.326878000000000000e+06
-1.260008700000000026e+01 3.328891000000000000e+06
-1.265746299999999991e+01 3.327129000000000000e+06
-1.271483899999999956e+01 3.324788000000000000e+06
-1.277221499999999921e+01 3.322706000000000000e+06
-1.282959100000000063e+01 3.323349000000000000e+06
-1.288696700000000028e+01 3.326346000000000000e+06
-1.294434299999999993e+01 3.328147000000000000e+06
-1.300171899999999958e+01 3.326742000000000000e+06
-1.305909499999999923e+01 3.329242000000000000e+06
-1.311647100000000066e+01 3.330343000000000000e+06
-1.317384700000000031e+01 3.329660000000000000e+06
-1.323122299999999996e+01 3.328960000000000000e+06
-1.328859899999999961e+01 3.328757000000000000e+06
-1.334597499999999926e+01 3.326352000000000000e+06
-1.340335100000000068e+01 3.328258000000000000e+06
-1.346072700000000033e+01 3.327169000000000000e+06
-1.351810299999999998e+01 3.330090000000000000e+06
-1.357547899999999963e+01 3.330319000000000000e+06
-1.363285600000000031e+01 3.329911000000000000e+06
-1.369023199999999996e+01 3.329344000000000000e+06
-1.374760799999999961e+01 3.326199000000000000e+06
-1.380498399999999926e+01 3.325667000000000000e+06
-1.386236000000000068e+01 3.328334000000000000e+06
-1.391973600000000033e+01 3.324020000000000000e+06
-1.397711199999999998e+01 3.324527000000000000e+06
-1.403448799999999963e+01 3.328999000000000000e+06
-1.409186399999999928e+01 3.327681000000000000e+06
-1.414924000000000071e+01 3.329442000000000000e+06
-1.420661600000000035e+01 3.329638000000000000e+06
-1.426399200000000000e+01 3.327460000000000000e+06
-1.432136799999999965e+01 3.330341000000000000e+06
-1.437874399999999930e+01 3.329546000000000000e+06
-1.443612000000000073e+01 3.327325000000000000e+06
-1.449349600000000038e+01 3.327546000000000000e+06
